测试时间,温度,湿度,VOC,人体
2018/12/18 13:38:49,2380,1794,32,0
2018/12/18 13:38:50,2404,1813,31,0
2018/12/18 13:38:51,2392,1794,30,0
2018/12/18 13:38:52,2410,1790,25,0
2018/12/18 13:38:53,2380,1814,36,0
2018/12/18 13:38:54,2403,1786,34,0
2018/12/18 13:38:55,2401,1790,24,0
2018/12/18 13:38:56,2398,1807,25,0
2018/12/18 13:38:57,2372,1781,30,0
2018/12/18 13:38:58,2431,1785,32,0
2018/12/18 13:38:59,2418,1793,26,0
2018/12/18 13:39:00,2408,1777,30,0
2018/12/18 13:39:01,2394,1783,30,0
2018/12/18 13:39:02,2401,1818,32,0
2018/12/18 13:39:03,2384,1797,35,0
2018/12/18 13:39:04,2433,1782,31,0
2018/12/18 13:39:05,2380,1832,23,0
2018/12/18 13:39:06,2368,1800,32,0
2018/12/18 13:39:07,2398,1811,30,0
2018/12/18 13:39:08,2391,1796,27,0
2018/12/18 13:39:09,2391,1836,33,0
2018/12/18 13:39:10,2383,1794,29,0
2018/12/18 13:39:11,2370,1768,29,0
2018/12/18 13:39:12,2447,1789,28,0
2018/12/18 13:39:13,2406,1844,28,0
2018/12/18 13:39:14,2443,1806,30,0
2018/12/18 13:39:15,2409,1810,23,0
2018/12/18 13:39:16,2405,1806,26,0
2018/12/18 13:39:17,2407,1787,33,0
2018/12/18 13:39:18,2379,1799,30,0
2018/12/18 13:39:19,2378,1801,32,0
2018/12/18 13:39:20,2416,1795,33,0
2018/12/18 13:39:21,2387,1817,29,0
2018/12/18 13:39:22,2410,1807,29,0
2018/12/18 13:39:23,2382,1811,32,0
2018/12/18 13:39:24,2356,1812,29,0
2018/12/18 13:39:25,2412,1800,25,0
2018/12/18 13:39:26,2382,1799,30,0
2018/12/18 13:39:27,2411,1821,28,0
2018/12/18 13:39:28,2411,1798,29,0
2018/12/18 13:39:29,2376,1783,25,0
2018/12/18 13:39:30,2398,1828,30,0
2018/12/18 13:39:31,2373,1795,33,0
2018/12/18 13:39:32,2393,1811,33,0
2018/12/18 13:39:33,2392,1785,34,0
2018/12/18 13:39:34,2392,1803,32,0
2018/12/18 13:39:35,2390,1774,31,0
2018/12/18 13:39:36,2413,1811,31,0
2018/12/18 13:39:37,2390,1791,30,0
2018/12/18 13:39:38,2384,1795,27,0
2018/12/18 13:39:39,2383,1824,29,0
2018/12/18 13:39:40,2419,1801,29,0
2018/12/18 13:39:41,2412,1817,32,0
2018/12/18 13:39:42,2368,1804,28,0
2018/12/18 13:39:43,2418,1794,27,0
2018/12/18 13:39:44,2387,1786,32,0
2018/12/18 13:39:45,2368,1810,33,0
2018/12/18 13:39:46,2411,1803,29,0
2018/12/18 13:39:47,2371,1817,31,0
2018/12/18 13:39:48,2397,1784,32,0
2018/12/18 13:39:49,2408,1782,31,0
2018/12/18 13:39:50,2383,1787,34,0
2018/12/18 13:39:51,2368,1820,27,0
2018/12/18 13:39:52,2408,1799,29,0
2018/12/18 13:39:53,2414,1818,33,0
2018/12/18 13:39:54,2390,1803,30,0
2018/12/18 13:39:55,2398,1817,37,0
2018/12/18 13:39:56,2370,1817,32,0
2018/12/18 13:39:57,2404,1801,32,0
2018/12/18 13:39:58,2401,1804,28,0
2018/12/18 13:39:59,2394,1804,30,0
2018/12/18 13:40:00,2379,1775,26,0
2018/12/18 13:40:01,2407,1781,29,0
2018/12/18 13:40:02,2421,1790,30,0
2018/12/18 13:40:03,2374,1823,33,0
2018/12/18 13:40:04,2378,1819,27,0
2018/12/18 13:40:05,2387,1782,34,0
2018/12/18 13:40:06,2384,1823,31,0
2018/12/18 13:40:07,2392,1793,31,0
2018/12/18 13:40:08,2374,1780,34,0
2018/12/18 13:40:09,2382,1810,32,0
2018/12/18 13:40:10,2396,1807,28,0
2018/12/18 13:40:11,2427,1778,27,0
2018/12/18 13:40:12,2402,1774,33,0
2018/12/18 13:40:13,2398,1820,28,0
2018/12/18 13:40:14,2411,1823,27,0
2018/12/18 13:40:15,2405,1803,30,0
2018/12/18 13:40:16,2414,1800,33,0
2018/12/18 13:40:17,2405,1806,27,0
2018/12/18 13:40:18,2383,1789,31,0
2018/12/18 13:40:19,2432,1824,28,0
2018/12/18 13:40:20,2403,1801,31,0
2018/12/18 13:40:21,2418,1806,28,0
2018/12/18 13:40:22,2401,1782,22,0
2018/12/18 13:40:23,2357,1810,35,0
2018/12/18 13:40:24,2398,1794,35,0
2018/12/18 13:40:25,2397,1822,28,0
2018/12/18 13:40:26,2421,1794,28,0
2018/12/18 13:40:27,2405,1802,31,0
2018/12/18 13:40:28,2441,1787,32,0
2018/12/18 13:40:29,2403,1800,26,0
2018/12/18 13:40:30,2404,1803,25,0
2018/12/18 13:40:31,2422,1833,26,0
2018/12/18 13:40:32,2426,1771,26,0
2018/12/18 13:40:33,2406,1780,29,0
2018/12/18 13:40:34,2416,1780,28,0
2018/12/18 13:40:35,2389,1803,31,0
2018/12/18 13:40:36,2390,1819,32,0
2018/12/18 13:40:37,2427,1798,32,0
2018/12/18 13:40:38,2426,1819,24,0
2018/12/18 13:40:39,2362,1812,31,0
2018/12/18 13:40:40,2399,1793,32,0
2018/12/18 13:40:41,2378,1817,35,0
2018/12/18 13:40:42,2417,1789,29,0
2018/12/18 13:40:43,2395,1792,26,0
2018/12/18 13:40:44,2413,1829,31,0
2018/12/18 13:40:45,2401,1771,26,0
2018/12/18 13:40:46,2413,1799,32,0
2018/12/18 13:40:47,2370,1777,27,0
2018/12/18 13:40:48,2455,1783,30,0
2018/12/18 13:40:49,2424,1808,34,0
2018/12/18 13:40:50,2409,1812,30,0
2018/12/18 13:40:51,2450,1806,33,0
2018/12/18 13:40:52,2367,1781,33,0
2018/12/18 13:40:53,2399,1802,27,0
2018/12/18 13:40:54,2374,1796,31,0
2018/12/18 13:40:55,2413,1773,31,0
2018/12/18 13:40:56,2411,1825,27,0
2018/12/18 13:40:57,2404,1792,30,0
2018/12/18 13:40:58,2378,1783,31,0
2018/12/18 13:40:59,2399,1828,31,0
2018/12/18 13:41:00,2414,1803,23,0
2018/12/18 13:41:01,2390,1827,34,0
2018/12/18 13:41:02,2413,1814,29,0
2018/12/18 13:41:03,2418,1825,30,0
2018/12/18 13:41:04,2380,1803,29,0
2018/12/18 13:41:05,2395,1777,28,0
2018/12/18 13:41:06,2429,1814,30,0
2018/12/18 13:41:07,2423,1817,31,0
2018/12/18 13:41:08,2427,1818,26,0
2018/12/18 13:41:09,2408,1796,27,0
2018/12/18 13:41:10,2433,1791,30,0
2018/12/18 13:41:11,2387,1770,30,0
2018/12/18 13:41:12,2416,1787,30,0
2018/12/18 13:41:13,2419,1777,25,0
2018/12/18 13:41:14,2404,1814,33,0
2018/12/18 13:41:15,2373,1802,30,0
2018/12/18 13:41:16,2394,1810,29,0
2018/12/18 13:41:17,2378,1793,29,0
2018/12/18 13:41:18,2398,1795,29,0
2018/12/18 13:41:19,2402,1824,32,0
2018/12/18 13:41:20,2397,1809,22,0
2018/12/18 13:41:21,2397,1801,30,0
2018/12/18 13:41:22,2406,1782,34,0
2018/12/18 13:41:23,2378,1832,31,0
2018/12/18 13:41:24,2421,1791,30,0
2018/12/18 13:41:25,2403,1786,28,0
2018/12/18 13:41:26,2371,1814,34,0
2018/12/18 13:41:27,2382,1811,27,0
2018/12/18 13:41:28,2403,1788,29,0
2018/12/18 13:41:29,2426,1809,35,0
2018/12/18 13:41:30,2383,1810,32,0
2018/12/18 13:41:31,2405,1796,33,0
2018/12/18 13:41:32,2439,1810,29,0
2018/12/18 13:41:33,2393,1823,24,0
2018/12/18 13:41:34,2388,1794,29,0
2018/12/18 13:41:35,2393,1791,34,0
2018/12/18 13:41:36,2358,1800,31,0
2018/12/18 13:41:37,2391,1821,31,0
2018/12/18 13:41:38,2394,1791,30,0
2018/12/18 13:41:39,2408,1820,27,0
2018/12/18 13:41:40,2401,1800,25,0
2018/12/18 13:41:41,2390,1790,30,0
2018/12/18 13:41:42,2402,1808,27,0
2018/12/18 13:41:43,2424,1813,34,0
2018/12/18 13:41:44,2373,1785,30,0
2018/12/18 13:41:45,2375,1800,29,0
2018/12/18 13:41:46,2411,1797,29,0
2018/12/18 13:41:47,2407,1779,31,0
2018/12/18 13:41:48,2420,1804,28,0
2018/12/18 13:41:49,2386,1813,29,0
2018/12/18 13:41:50,2428,1802,29,0
2018/12/18 13:41:51,2397,1779,29,0
2018/12/18 13:41:52,2420,1772,29,0
2018/12/18 13:41:53,2392,1791,25,0
2018/12/18 13:41:54,2382,1808,31,0
2018/12/18 13:41:55,2418,1807,26,0
2018/12/18 13:41:56,2408,1801,20,0
2018/12/18 13:41:57,2438,1822,26,0
2018/12/18 13:41:58,2369,1812,24,0
2018/12/18 13:41:59,2401,1805,31,0
2018/12/18 13:42:00,2407,1818,33,0
2018/12/18 13:42:01,2387,1797,28,0
2018/12/18 13:42:02,2368,1802,30,0
2018/12/18 13:42:03,2432,1796,30,0
2018/12/18 13:42:04,2392,1798,28,0
2018/12/18 13:42:05,2417,1820,31,0
2018/12/18 13:42:06,2413,1799,25,0
2018/12/18 13:42:07,2405,1811,27,0
2018/12/18 13:42:08,2398,1804,28,0
2018/12/18 13:42:09,2391,1800,34,0
2018/12/18 13:42:10,2402,1795,30,0
2018/12/18 13:42:11,2434,1802,31,0
2018/12/18 13:42:12,2406,1784,31,0
2018/12/18 13:42:13,2374,1815,24,0
2018/12/18 13:42:14,2406,1818,27,0
2018/12/18 13:42:15,2366,1788,23,0
2018/12/18 13:42:16,2402,1796,32,0
2018/12/18 13:42:17,2380,1789,25,0
2018/12/18 13:42:18,2376,1800,29,0
2018/12/18 13:42:19,2435,1793,31,0
2018/12/18 13:42:20,2386,1802,30,0
2018/12/18 13:42:21,2387,1796,31,0
2018/12/18 13:42:22,2438,1808,30,0
2018/12/18 13:42:23,2405,1801,28,0
2018/12/18 13:42:24,2425,1788,29,0
2018/12/18 13:42:25,2416,1798,31,0
2018/12/18 13:42:26,2417,1819,34,0
2018/12/18 13:42:27,2409,1821,26,0
2018/12/18 13:42:28,2388,1795,31,0
2018/12/18 13:42:29,2401,1814,27,0
2018/12/18 13:42:30,2381,1795,32,0
2018/12/18 13:42:31,2395,1780,26,0
2018/12/18 13:42:32,2418,1797,24,0
2018/12/18 13:42:33,2379,1806,31,0
2018/12/18 13:42:34,2428,1788,29,0
2018/12/18 13:42:35,2390,1786,28,0
2018/12/18 13:42:36,2395,1784,28,0
2018/12/18 13:42:37,2369,1806,37,0
2018/12/18 13:42:38,2385,1794,27,0
2018/12/18 13:42:39,2441,1806,28,0
2018/12/18 13:42:40,2411,1798,32,0
2018/12/18 13:42:41,2383,1790,29,0
2018/12/18 13:42:42,2409,1794,28,0
2018/12/18 13:42:43,2389,1803,28,0
2018/12/18 13:42:44,2380,1807,34,0
2018/12/18 13:42:45,2426,1805,23,0
2018/12/18 13:42:46,2385,1826,28,0
2018/12/18 13:42:47,2409,1778,26,0
2018/12/18 13:42:48,2431,1804,38,0
2018/12/18 13:42:49,2365,1796,34,0
2018/12/18 13:42:50,2402,1777,27,0
2018/12/18 13:42:51,2404,1826,34,0
2018/12/18 13:42:52,2437,1781,31,0
2018/12/18 13:42:53,2437,1786,26,0
2018/12/18 13:42:54,2430,1797,26,0
2018/12/18 13:42:55,2397,1802,31,0
2018/12/18 13:42:56,2383,1801,32,0
2018/12/18 13:42:57,2409,1782,36,0
2018/12/18 13:42:58,2427,1771,34,0
2018/12/18 13:42:59,2394,1802,35,0
2018/12/18 13:43:00,2418,1807,28,0
2018/12/18 13:43:01,2410,1794,24,0
2018/12/18 13:43:02,2412,1811,34,0
2018/12/18 13:43:03,2388,1787,23,0
2018/12/18 13:43:04,2418,1796,29,0
2018/12/18 13:43:05,2382,1819,29,0
2018/12/18 13:43:06,2395,1798,35,0
2018/12/18 13:43:07,2416,1822,27,0
2018/12/18 13:43:08,2382,1816,31,0
2018/12/18 13:43:09,2397,1788,25,0
2018/12/18 13:43:10,2391,1783,28,0
2018/12/18 13:43:11,2418,1797,29,0
2018/12/18 13:43:12,2402,1791,31,0
2018/12/18 13:43:13,2388,1828,34,0
2018/12/18 13:43:14,2414,1810,30,0
2018/12/18 13:43:15,2405,1800,24,0
2018/12/18 13:43:16,2443,1802,30,0
2018/12/18 13:43:17,2396,1796,27,0
2018/12/18 13:43:18,2405,1821,31,0
2018/12/18 13:43:19,2405,1793,31,0
2018/12/18 13:43:20,2366,1812,33,0
2018/12/18 13:43:21,2401,1812,28,0
2018/12/18 13:43:22,2430,1804,34,0
2018/12/18 13:43:23,2410,1783,30,0
2018/12/18 13:43:24,2416,1806,24,0
2018/12/18 13:43:25,2405,1776,31,0
2018/12/18 13:43:26,2393,1809,25,0
2018/12/18 13:43:27,2380,1800,31,0
2018/12/18 13:43:28,2415,1766,28,0
2018/12/18 13:43:29,2393,1782,27,0
2018/12/18 13:43:30,2406,1783,27,0
2018/12/18 13:43:31,2422,1796,31,0
2018/12/18 13:43:32,2387,1793,28,0
2018/12/18 13:43:33,2398,1780,31,0
2018/12/18 13:43:34,2376,1794,31,0
2018/12/18 13:43:35,2370,1834,30,0
2018/12/18 13:43:36,2403,1798,31,0
2018/12/18 13:43:37,2388,1810,29,0
2018/12/18 13:43:38,2398,1807,30,0
2018/12/18 13:43:39,2399,1805,29,0
2018/12/18 13:43:40,2376,1822,34,0
2018/12/18 13:43:41,2376,1802,33,0
2018/12/18 13:43:42,2407,1770,29,0
2018/12/18 13:43:43,2393,1794,38,0
2018/12/18 13:43:44,2390,1811,28,0
2018/12/18 13:43:45,2371,1807,32,0
2018/12/18 13:43:46,2411,1812,28,0
2018/12/18 13:43:47,2401,1800,32,0
2018/12/18 13:43:48,2404,1800,29,0
2018/12/18 13:43:49,2425,1779,32,0
2018/12/18 13:43:50,2380,1798,30,0
2018/12/18 13:43:51,2414,1794,28,0
2018/12/18 13:43:52,2378,1793,27,0
2018/12/18 13:43:53,2392,1801,31,0
2018/12/18 13:43:54,2415,1806,32,0
2018/12/18 13:43:55,2386,1781,31,0
2018/12/18 13:43:56,2419,1789,29,0
2018/12/18 13:43:57,2418,1817,31,0
2018/12/18 13:43:58,2378,1814,27,0
2018/12/18 13:43:59,2395,1774,32,0
2018/12/18 13:44:00,2367,1788,33,0
2018/12/18 13:44:01,2407,1822,30,0
2018/12/18 13:44:02,2382,1819,30,0
2018/12/18 13:44:03,2371,1778,28,0
2018/12/18 13:44:04,2370,1781,28,0
2018/12/18 13:44:05,2403,1834,32,0
2018/12/18 13:44:06,2381,1794,26,0
2018/12/18 13:44:07,2390,1792,30,0
2018/12/18 13:44:08,2416,1818,28,0
2018/12/18 13:44:09,2370,1805,29,0
2018/12/18 13:44:10,2369,1808,30,0
2018/12/18 13:44:11,2388,1805,28,0
2018/12/18 13:44:12,2420,1796,26,0
2018/12/18 13:44:13,2406,1815,29,0
2018/12/18 13:44:14,2400,1804,32,0
2018/12/18 13:44:15,2393,1806,34,0
2018/12/18 13:44:16,2381,1816,25,0
2018/12/18 13:44:17,2400,1770,33,0
2018/12/18 13:44:18,2407,1824,31,0
2018/12/18 13:44:19,2409,1787,30,0
2018/12/18 13:44:20,2405,1827,30,0
2018/12/18 13:44:21,2362,1790,27,0
2018/12/18 13:44:22,2392,1808,29,0
2018/12/18 13:44:23,2386,1806,25,0
2018/12/18 13:44:24,2399,1790,25,0
2018/12/18 13:44:25,2389,1764,32,0
2018/12/18 13:44:26,2425,1796,28,0
2018/12/18 13:44:27,2371,1783,29,0
2018/12/18 13:44:28,2423,1785,31,0
2018/12/18 13:44:29,2378,1790,31,0
2018/12/18 13:44:30,2431,1803,30,0
2018/12/18 13:44:31,2398,1811,25,0
2018/12/18 13:44:32,2398,1804,26,0
2018/12/18 13:44:33,2400,1797,27,0
2018/12/18 13:44:34,2417,1771,32,0
2018/12/18 13:44:35,2424,1799,25,0
2018/12/18 13:44:36,2402,1817,29,0
2018/12/18 13:44:37,2397,1807,33,0
2018/12/18 13:44:38,2449,1813,31,0
2018/12/18 13:44:39,2406,1820,25,0
2018/12/18 13:44:40,2406,1820,27,0
2018/12/18 13:44:41,2371,1798,31,0
2018/12/18 13:44:42,2413,1791,35,0
2018/12/18 13:44:43,2418,1782,31,0
2018/12/18 13:44:44,2381,1803,36,0
2018/12/18 13:44:45,2353,1817,30,0
2018/12/18 13:44:46,2414,1791,31,0
2018/12/18 13:44:47,2415,1818,32,0
2018/12/18 13:44:48,2398,1802,32,0
2018/12/18 13:44:49,2436,1794,33,0
2018/12/18 13:44:50,2427,1808,34,0
2018/12/18 13:44:51,2442,1791,28,0
2018/12/18 13:44:52,2389,1816,32,0
2018/12/18 13:44:53,2353,1766,29,0
2018/12/18 13:44:54,2391,1806,31,0
2018/12/18 13:44:55,2403,1772,35,0
2018/12/18 13:44:56,2437,1804,30,0
2018/12/18 13:44:57,2371,1833,38,0
2018/12/18 13:44:58,2401,1796,25,0
2018/12/18 13:44:59,2412,1787,32,0
2018/12/18 13:45:00,2411,1795,36,0
2018/12/18 13:45:01,2369,1802,29,0
2018/12/18 13:45:02,2402,1804,32,0
2018/12/18 13:45:03,2372,1795,29,0
2018/12/18 13:45:04,2409,1824,30,0
2018/12/18 13:45:05,2381,1796,33,0
2018/12/18 13:45:06,2388,1812,25,0
2018/12/18 13:45:07,2401,1819,30,0
2018/12/18 13:45:08,2405,1808,29,0
2018/12/18 13:45:09,2406,1813,34,0
2018/12/18 13:45:10,2427,1800,33,0
2018/12/18 13:45:11,2393,1788,25,0
2018/12/18 13:45:12,2422,1792,29,0
2018/12/18 13:45:13,2401,1819,31,0
2018/12/18 13:45:14,2389,1814,29,0
2018/12/18 13:45:15,2422,1805,28,0
2018/12/18 13:45:16,2390,1791,31,0
2018/12/18 13:45:17,2389,1815,24,0
2018/12/18 13:45:18,2415,1811,38,0
2018/12/18 13:45:19,2425,1800,31,0
2018/12/18 13:45:20,2401,1797,23,0
2018/12/18 13:45:21,2410,1826,37,0
2018/12/18 13:45:22,2376,1804,32,0
2018/12/18 13:45:23,2425,1802,25,0
2018/12/18 13:45:24,2385,1816,31,0
2018/12/18 13:45:25,2409,1808,29,0
2018/12/18 13:45:26,2366,1798,28,0
2018/12/18 13:45:27,2404,1783,23,0
2018/12/18 13:45:28,2375,1799,30,0
2018/12/18 13:45:29,2383,1799,30,0
2018/12/18 13:45:30,2394,1813,31,0
2018/12/18 13:45:31,2424,1823,26,0
2018/12/18 13:45:32,2380,1801,25,0
2018/12/18 13:45:33,2396,1792,33,0
2018/12/18 13:45:34,2422,1795,32,0
2018/12/18 13:45:35,2394,1792,33,0
2018/12/18 13:45:36,2430,1775,24,0
2018/12/18 13:45:37,2401,1811,27,0
2018/12/18 13:45:38,2415,1798,24,0
2018/12/18 13:45:39,2410,1780,33,0
2018/12/18 13:45:40,2388,1780,28,0
2018/12/18 13:45:41,2373,1810,27,0
2018/12/18 13:45:42,2370,1790,31,0
2018/12/18 13:45:43,2406,1815,32,0
2018/12/18 13:45:44,2462,1812,32,0
2018/12/18 13:45:45,2426,1819,23,0
2018/12/18 13:45:46,2390,1805,29,0
2018/12/18 13:45:47,2430,1776,31,0
2018/12/18 13:45:48,2405,1810,33,0
2018/12/18 13:45:49,2439,1822,33,0
2018/12/18 13:45:50,2357,1833,30,0
2018/12/18 13:45:51,2417,1775,21,0
2018/12/18 13:45:52,2395,1793,31,0
2018/12/18 13:45:53,2400,1825,31,0
2018/12/18 13:45:54,2393,1807,30,0
2018/12/18 13:45:55,2392,1788,29,0
2018/12/18 13:45:56,2400,1797,33,0
2018/12/18 13:45:57,2383,1822,30,0
2018/12/18 13:45:58,2405,1802,32,0
2018/12/18 13:45:59,2406,1810,30,0
2018/12/18 13:46:00,2406,1774,33,0
2018/12/18 13:46:01,2404,1780,34,0
2018/12/18 13:46:02,2426,1780,26,0
2018/12/18 13:46:03,2375,1820,31,0
2018/12/18 13:46:04,2411,1806,28,0
2018/12/18 13:46:05,2423,1836,29,0
2018/12/18 13:46:06,2400,1789,36,0
2018/12/18 13:46:07,2439,1785,30,0
2018/12/18 13:46:08,2415,1813,32,0
2018/12/18 13:46:09,2427,1791,30,0
2018/12/18 13:46:10,2422,1787,33,0
2018/12/18 13:46:11,2393,1800,28,0
2018/12/18 13:46:12,2397,1798,34,0
2018/12/18 13:46:13,2383,1780,29,0
2018/12/18 13:46:14,2385,1818,31,0
2018/12/18 13:46:15,2400,1820,33,0
2018/12/18 13:46:16,2414,1800,32,0
2018/12/18 13:46:17,2420,1771,24,0
2018/12/18 13:46:18,2407,1806,35,0
2018/12/18 13:46:19,2341,1769,29,0
2018/12/18 13:46:20,2410,1793,31,0
2018/12/18 13:46:21,2397,1796,40,0
2018/12/18 13:46:22,2396,1783,30,0
2018/12/18 13:46:23,2412,1807,31,0
2018/12/18 13:46:24,2392,1788,32,0
2018/12/18 13:46:25,2387,1776,35,0
2018/12/18 13:46:26,2437,1817,30,0
2018/12/18 13:46:27,2416,1804,33,0
2018/12/18 13:46:28,2380,1782,30,0
2018/12/18 13:46:29,2418,1828,35,0
2018/12/18 13:46:30,2418,1794,31,0
2018/12/18 13:46:31,2389,1788,28,0
2018/12/18 13:46:32,2389,1777,34,0
2018/12/18 13:46:33,2414,1791,32,0
2018/12/18 13:46:34,2406,1823,34,0
2018/12/18 13:46:35,2401,1808,30,0
2018/12/18 13:46:36,2434,1825,30,0
2018/12/18 13:46:37,2392,1802,29,0
2018/12/18 13:46:38,2366,1802,30,0
2018/12/18 13:46:39,2373,1816,32,0
2018/12/18 13:46:40,2392,1806,25,0
2018/12/18 13:46:41,2413,1787,30,0
2018/12/18 13:46:42,2419,1784,29,0
2018/12/18 13:46:43,2397,1799,31,0
2018/12/18 13:46:44,2400,1799,31,0
2018/12/18 13:46:45,2450,1788,33,0
2018/12/18 13:46:46,2395,1773,25,0
2018/12/18 13:46:47,2419,1794,30,0
2018/12/18 13:46:48,2427,1811,35,0
2018/12/18 13:46:49,2372,1808,33,0
2018/12/18 13:46:50,2403,1784,28,0
2018/12/18 13:46:51,2392,1783,32,0
2018/12/18 13:46:52,2396,1805,28,0
2018/12/18 13:46:53,2376,1816,28,0
2018/12/18 13:46:54,2398,1814,34,0
2018/12/18 13:46:55,2411,1791,36,0
2018/12/18 13:46:56,2394,1822,35,0
2018/12/18 13:46:57,2406,1804,35,0
2018/12/18 13:46:58,2365,1785,29,0
2018/12/18 13:46:59,2402,1790,32,0
2018/12/18 13:47:00,2385,1795,31,0
2018/12/18 13:47:01,2429,1787,34,0
2018/12/18 13:47:02,2403,1812,28,0
2018/12/18 13:47:03,2369,1786,29,0
2018/12/18 13:47:04,2416,1777,26,0
2018/12/18 13:47:05,2377,1814,29,0
2018/12/18 13:47:06,2402,1812,28,0
2018/12/18 13:47:07,2396,1780,26,0
2018/12/18 13:47:08,2370,1791,28,0
2018/12/18 13:47:09,2409,1809,31,0
2018/12/18 13:47:10,2390,1797,37,0
2018/12/18 13:47:11,2417,1802,29,0
2018/12/18 13:47:12,2415,1799,35,0
2018/12/18 13:47:13,2443,1820,31,0
2018/12/18 13:47:14,2425,1787,32,0
2018/12/18 13:47:15,2388,1790,29,0
2018/12/18 13:47:16,2372,1807,28,0
2018/12/18 13:47:17,2392,1779,31,0
2018/12/18 13:47:18,2392,1797,32,0
2018/12/18 13:47:19,2426,1803,31,0
2018/12/18 13:47:20,2400,1791,22,0
2018/12/18 13:47:21,2419,1807,28,0
2018/12/18 13:47:22,2418,1798,33,0
2018/12/18 13:47:23,2411,1810,30,0
2018/12/18 13:47:24,2457,1783,30,0
2018/12/18 13:47:25,2409,1787,32,0
2018/12/18 13:47:26,2377,1786,26,0
2018/12/18 13:47:27,2395,1785,33,0
2018/12/18 13:47:28,2402,1811,33,0
2018/12/18 13:47:29,2393,1806,28,0
2018/12/18 13:47:30,2383,1801,28,0
2018/12/18 13:47:31,2429,1838,32,0
2018/12/18 13:47:32,2380,1815,29,0
2018/12/18 13:47:33,2401,1782,31,0
2018/12/18 13:47:34,2400,1784,25,0
2018/12/18 13:47:35,2383,1811,33,0
2018/12/18 13:47:36,2384,1792,37,0
2018/12/18 13:47:37,2395,1782,31,0
2018/12/18 13:47:38,2380,1810,32,0
2018/12/18 13:47:39,2388,1799,31,0
2018/12/18 13:47:40,2383,1781,34,0
2018/12/18 13:47:41,2370,1794,31,0
2018/12/18 13:47:42,2388,1782,29,0
2018/12/18 13:47:43,2404,1800,29,0
2018/12/18 13:47:44,2446,1790,26,0
2018/12/18 13:47:45,2410,1794,28,0
2018/12/18 13:47:46,2431,1797,33,0
2018/12/18 13:47:47,2399,1803,32,0
2018/12/18 13:47:48,2440,1783,34,0
2018/12/18 13:47:49,2378,1792,30,0
2018/12/18 13:47:50,2383,1803,30,0
2018/12/18 13:47:51,2410,1778,31,0
2018/12/18 13:47:52,2394,1821,25,0
2018/12/18 13:47:53,2393,1792,24,0
2018/12/18 13:47:54,2391,1823,33,0
2018/12/18 13:47:55,2394,1803,31,0
2018/12/18 13:47:56,2411,1800,22,0
2018/12/18 13:47:57,2391,1807,32,0
2018/12/18 13:47:58,2402,1806,33,0
2018/12/18 13:47:59,2390,1821,29,0
2018/12/18 13:48:00,2423,1789,31,0
2018/12/18 13:48:01,2408,1803,35,0
2018/12/18 13:48:02,2410,1775,34,0
2018/12/18 13:48:03,2410,1787,26,0
2018/12/18 13:48:04,2408,1799,31,0
2018/12/18 13:48:05,2429,1807,31,0
2018/12/18 13:48:06,2398,1798,29,0
2018/12/18 13:48:07,2370,1782,27,0
2018/12/18 13:48:08,2385,1780,26,0
2018/12/18 13:48:09,2406,1806,33,0
2018/12/18 13:48:10,2374,1806,26,0
2018/12/18 13:48:11,2435,1814,25,0
2018/12/18 13:48:12,2409,1795,34,0
2018/12/18 13:48:13,2387,1817,28,0
2018/12/18 13:48:14,2392,1778,29,0
2018/12/18 13:48:15,2400,1822,29,0
2018/12/18 13:48:16,2377,1785,31,0
2018/12/18 13:48:17,2407,1824,33,0
2018/12/18 13:48:18,2422,1787,33,0
2018/12/18 13:48:19,2413,1819,23,0
2018/12/18 13:48:20,2398,1802,34,0
2018/12/18 13:48:21,2355,1784,30,0
2018/12/18 13:48:22,2417,1811,29,0
2018/12/18 13:48:23,2426,1799,29,0
2018/12/18 13:48:24,2399,1795,29,0
2018/12/18 13:48:25,2381,1807,27,0
2018/12/18 13:48:26,2378,1812,33,0
2018/12/18 13:48:27,2392,1769,31,0
2018/12/18 13:48:28,2376,1819,32,0
2018/12/18 13:48:29,2378,1788,31,0
2018/12/18 13:48:30,2426,1806,27,0
2018/12/18 13:48:31,2433,1791,28,0
2018/12/18 13:48:32,2407,1789,31,0
2018/12/18 13:48:33,2399,1802,30,0
2018/12/18 13:48:34,2402,1804,31,0
2018/12/18 13:48:35,2381,1806,32,0
2018/12/18 13:48:36,2386,1796,31,0
2018/12/18 13:48:37,2406,1799,37,0
2018/12/18 13:48:38,2404,1825,31,0
2018/12/18 13:48:39,2437,1797,29,0
2018/12/18 13:48:40,2408,1816,31,0
2018/12/18 13:48:41,2364,1855,30,0
2018/12/18 13:48:42,2383,1784,33,0
2018/12/18 13:48:43,2392,1784,33,0
2018/12/18 13:48:44,2394,1815,29,0
2018/12/18 13:48:45,2391,1766,25,0
2018/12/18 13:48:46,2394,1825,29,0
2018/12/18 13:48:47,2408,1806,34,0
2018/12/18 13:48:48,2391,1791,33,0
2018/12/18 13:48:49,2421,1807,27,0
2018/12/18 13:48:50,2413,1818,35,0
2018/12/18 13:48:51,2398,1825,32,0
2018/12/18 13:48:52,2409,1804,28,0
2018/12/18 13:48:53,2409,1799,32,0
2018/12/18 13:48:54,2429,1811,24,0
2018/12/18 13:48:55,2388,1804,31,0
